"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","MIN","FGM","FGA","FG%","FTM","FTA","FT%","3PTM","REB","AST","ST","BLK","TO","PTS"
"*06mo4*","Christian Terrell","(N/A)","PG,G,Flx","1543","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhw*","Jared Terrell","(N/A)","PG,G,Flx","1544","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xk5*","Emanuel Terry","(N/A)","SF,PF,F,Flx","1545","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qth*","Tyrell Terry","(N/A)","PG,G,Flx","1546","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzo*","Jon Teske","(N/A)","C,Flx","1547","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hoo*","Daniel Theis","(N/A)","C,Flx","1548","FA","","0","0%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v82*","Adou Thiero","LAL","SF,PF,F,Flx","1549","FA","MIA Sun 8:30PM","0","14%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393m*","Adonis Thomas","(N/A)","SF,PF,F,Flx","1550","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qyv*","Brodric Thomas","(N/A)","SG,G,Flx","1551","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsf*","Khyri Thomas","(N/A)","SG,G,Flx","1552","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052q1*","Matt Thomas","(N/A)","SG,G,Flx","1553","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*07245*","Saint Thomas","(N/A)","SF,PF,F,Flx","1554","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wkc*","Ethan Thompson","(N/A)","SG,G,Flx","1555","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027om*","Tristan Thompson","(N/A)","C,Flx","1556","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujb*","JT Thor","(N/A)","PF,F,Flx","1557","FA","","0","1%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exb*","Sindarius Thornwell","(N/A)","SG,G,Flx","1558","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zl0*","Jarvis Threatt","(N/A)","PG,G,Flx","1559","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qwu*","Killian Tillie","(N/A)","C,Flx","1560","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ya9*","Justin Tillman","(N/A)","SF,F,Flx","1561","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xnb*","Jeremiah Tilmon","(N/A)","C,Flx","1562","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cf3*","Drew Timme","(N/A)","PF,F,Flx","1563","FA","","0","4%","-2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qze*","Tres Tinkle","(N/A)","SF,F,Flx","1564","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044te*","Mike Tobey","CHA","C,Flx","1565","FA","UTA Sun 5:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uj5*","Isaiah Todd","(N/A)","PF,F,Flx","1566","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03l5d*","Yuki Togashi","(N/A)","PG,G,Flx","1567","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8b*","J.P. Tokoto","(N/A)","SF,F,Flx","1568","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mpg*","Keisei Tominaga","(N/A)","PG,G,Flx","1569","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06prl*","NaeQwan Tomlin","CLE","PF,F,Flx","1570","FA","ATL Sun 5:00PM","0","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hn1*","AuDiese Toney","(N/A)","PG,SG,G,Flx","1571","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v8j*","John Tonje","UTA","PG,SG,G,Flx","1572","FA","@CHA Sun 5:00PM","0","4%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v8i*","Alex Toohey","GS","SF,PF,F,Flx","1573","FA","","0","7%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qz0*","Jake Toolson","(N/A)","SG,G,Flx","1574","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mk4*","Nikola Topic","OKC","PG,G,Flx","1575","FA","NO 68<br/>@OKC 85","0","33%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q7*","Juan Toscano-Anderson","(N/A)","SF,F,Flx","1576","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03se3*","Axel Toupane","(N/A)","SG,G,Flx","1577","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mme*","Armel Traore","(N/A)","SF,PF,F,Flx","1578","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hpn*","Reid Travis","(N/A)","PF,F,Flx","1579","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wo8*","Travis Trice II","(N/A)","SG,G,Flx","1580","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lgk*","Allonzo Trier","(N/A)","SG,G,Flx","1581","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l9b*","Melo Trimble","(N/A)","PG,G,Flx","1582","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qye*","Jahlil Tripp","(N/A)","SF,PF,F,Flx","1583","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cef*","Oscar Tshiebwe","UTA","C,Flx","1584","FA","@CHA Sun 5:00PM","0","5%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ceu*","Azuolas Tubelis","(N/A)","PF,F,Flx","1585","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mov*","Jordan Tucker","(N/A)","SF,PF,F,Flx","1586","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02q81*","P.J. Tucker","(N/A)","SF,F,Flx","1587","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059qe*","Rayjon Tucker","(N/A)","SG,G,Flx","1588","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hru*","Ryan Turell","(N/A)","SF,PF,F,Flx","1589","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qxt*","Breein Tyree","(N/A)","PG,SG,G,Flx","1590","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nu*","Tyler Ulis","(N/A)","PG,G,Flx","1591","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065ve*","Stanley Umude","(N/A)","SG,G,Flx","1592","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wkm*","Robert Upshaw","(N/A)","C,Flx","1593","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04576*","Jarrod Uthoff","(N/A)","SF,PF,F,Flx","1594","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042na*","Denzel Valentine","(N/A)","SG,G,Flx","1595","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hi8*","Vincent Valerio-Bodon","(N/A)","SF,PF,F,Flx","1596","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04848*","Fred VanVleet","HOU","PG,G,Flx","1597","FA","","0","39%","-1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064s5*","Chandler Vaudrin","(N/A)","PG,SG,G,Flx","1598","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7f*","Rashad Vaughn","(N/A)","SG,G,SF,F,Flx","1599","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mo3*","Santiago Vescovi","(N/A)","PG,G,Flx","1600","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exk*","Aleksandar Vezenkov","(N/A)","PF,F,Flx","1601","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rzi*","Luca Vildoza","(N/A)","PG,G,Flx","1602","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r0e*","Christian Vital","(N/A)","SG,G,Flx","1603","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03apw*","Noah Vonleh","(N/A)","PF,F,C,Flx","1604","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qs2*","Moritz Wagner","ORL","C,Flx","1605","FA","","0","19%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uue*","Ishmail Wainright","(N/A)","SF,F,Flx","1606","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nf4*","Dion Waiters","(N/A)","SG,G,SF,F,Flx","1607","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wp1*","Corey Walden","(N/A)","PG,G,Flx","1608","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fk6*","Jordan Walker","(N/A)","PG,SG,G,Flx","1609","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrv*","Lonnie Walker","(N/A)","SG,G,Flx","1610","FA","","0","1%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uwr*","M.J. Walker","(N/A)","SG,G,Flx","1611","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01sc8*","John Wall","(N/A)","PG,G,Flx","1612","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042oj*","Tyrone Wallace","(N/A)","PG,SG,G,Flx","1613","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw8*","Derrick Walton","(N/A)","PG,G,Flx","1614","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mok*","Tyson Ward","(N/A)","SF,F,Flx","1615","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048tg*","Jameel Warney","DAL","SF,F,Flx","1616","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03bxn*","T.J. Warren","(N/A)","SF,F,Flx","1617","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xmk*","Julian Washburn","(N/A)","SF,F,Flx","1618","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uuh*","Duane Washington","(N/A)","SG,G,Flx","1619","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621s*","TyTy Washington","(N/A)","PG,G,Flx","1620","FA","","0","2%","-0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qf5*","Warren Washington","(N/A)","SF,PF,F,Flx","1621","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhy*","Yuta Watanabe","(N/A)","SF,F,Flx","1622","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yoh*","Lindy Waters","SA","SG,G,Flx","1623","FA","@PHO Sun 7:00PM","0","2%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pv*","Tremont Waters","(N/A)","PG,G,Flx","1624","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mm0*","Anton Watson","(N/A)","SF,F,Flx","1625","FA","","0","1%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xoa*","Ibi Watson","(N/A)","SG,G,Flx","1626","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xlm*","Paul Watson","(N/A)","SG,G,SF,F,Flx","1627","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pt*","Quinndary Weatherspoon","(N/A)","SG,G,Flx","1628","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0484j*","James Webb III","(N/A)","SF,F,Flx","1629","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xlt*","Briante Weber","(N/A)","PG,G,Flx","1630","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xnf*","Romeo Weems","(N/A)","SF,F,Flx","1631","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsy*","Thomas Welsh","(N/A)","C,Flx","1632","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zl1*","Byron Wesley","(N/A)","SG,G,Flx","1633","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzn*","Kaleb Wesson","(N/A)","PF,F,C,Flx","1634","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064s7*","Isaiah Whaley","(N/A)","SF,PF,F,Flx","1635","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rur*","Phillip Wheeler","(N/A)","SF,PF,F,Flx","1636","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1t*","Andrew White","(N/A)","SF,F,Flx","1637","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051on*","Coby White","CHI","PG,SG,G,Flx","1638","Benny","@NY Sun 6:00PM","0","99%","-0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06305*","Fabian White","(N/A)","SF,PF,F,Flx","1639","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062sr*","Jack White","(N/A)","SF,F,Flx","1640","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043vx*","Okaro White","(N/A)","SF,PF,F,Flx","1641","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ccc*","Dariq Whitehead","(N/A)","SF,F,Flx","1642","FA","","0","6%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042o1*","Isaiah Whitehead","(N/A)","PG,SG,G,Flx","1643","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qyt*","Kahlil Whitney","(N/A)","SF,F,Flx","1644","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mo5*","Jimmy Whitt","(N/A)","PG,G,Flx","1645","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qvy*","Greg Whittington","(N/A)","SF,PF,F,Flx","1646","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujf*","Joe Wieskamp","(N/A)","SF,F,Flx","1647","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0590m*","Lindell Wigginton","(N/A)","PG,G,Flx","1648","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sir*","Scottie Wilbekin","(N/A)","PG,G,Flx","1649","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04iy9*","Jacob Wiley","(N/A)","PG,G,Flx","1650","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03z95*","Alan Williams","(N/A)","PF,F,C,Flx","1651","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623h*","Alondes Williams","(N/A)","SG,G,Flx","1652","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*07242*","Brice Williams","(N/A)","SG,G,SF,PF,F,Flx","1653","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666j*","Bryson Williams","(N/A)","SF,PF,F,Flx","1654","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06668*","Donovan Williams","(N/A)","SG,G,Flx","1655","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051p2*","Grant Williams","CHA","PF,F,Flx","1656","FA","UTA Sun 5:00PM","0","14%","-0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621b*","Jalen Williams","OKC","SG,G,SF,PF,F,Flx","1657","BOT","NO 68<br/>@OKC 85","0","100%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ps6*","Jaylin Williams","(N/A)","SF,PF,F,Flx","1658","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xgk*","Johnathan Williams","(N/A)","PF,F,Flx","1659","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04t8w*","Kenrich Williams","OKC","PF,F,Flx","1661","FA","NO 68<br/>@OKC 85","0","5%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hqr*","KJ Williams","(N/A)","PF,F,Flx","1660","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l10*","Malik Williams","(N/A)","C,Flx","1662","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0664y*","Nate Williams","(N/A)","SG,G,Flx","1663","FA","","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw3*","T.J. Williams","(N/A)","SG,G,Flx","1664","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065px*","Trevion Williams","(N/A)","SF,PF,F,C,Flx","1665","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045qi*","Troy Williams","(N/A)","SG,G,SF,F,Flx","1666","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exi*","Nigel Williams-Goss","(N/A)","PG,G,Flx","1667","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*065b9*","Lucas Williamson","(N/A)","PG,SG,G,Flx","1668","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hre*","Bryce Wills","(N/A)","SG,G,Flx","1669","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewi*","D.J. Wilson","(N/A)","PF,F,Flx","1670","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048yh*","Kyle Wiltjer","(N/A)","PF,F,Flx","1671","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051p6*","Dylan Windler","(N/A)","SF,F,Flx","1672","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwi*","Justise Winslow","(N/A)","SF,F,Flx","1673","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qua*","Cassius Winston","(N/A)","PG,G,Flx","1674","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059qd*","Todd Withers","(N/A)","PF,F,Flx","1675","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v5q*","Danny Wolf","BKN","SF,PF,F,C,Flx","1676","FA","PHI Sun 5:00PM","0","27%","-1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cd5*","Isaiah Wong","(N/A)","SG,G,Flx","1677","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwq*","Christian Wood","(N/A)","PF,F,Flx","1678","FA","","0","2%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ptn*","Moses Wood","(N/A)","SF,PF,F,Flx","1679","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtw*","Robert Woodard","(N/A)","SG,G,SF,F,Flx","1680","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06moq*","Trey Woodbury","(N/A)","PG,SG,G,Flx","1681","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cn*","Kenny Wooten","(N/A)","PF,F,Flx","1682","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7h*","Delon Wright","(N/A)","PG,SG,G,Flx","1683","FA","","0","2%","-0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uuw*","McKinley Wright","(N/A)","PG,G,Flx","1684","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wqi*","Moses Wright","(N/A)","PF,F,Flx","1685","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051px*","Justin Wright-Foreman","(N/A)","PG,G,Flx","1686","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfp*","Tony Wroten","(N/A)","PG,SG,G,Flx","1687","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xk6*","Ding Yanyuhang","(N/A)","SF,F,Flx","1688","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04w4j*","Gabe York","(N/A)","SG,G,Flx","1689","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03aq0*","James Young","(N/A)","SG,G,Flx","1690","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r7x*","Joe Young","(N/A)","PG,SG,G,Flx","1691","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03g45*","Patric Young","(N/A)","PF,F,Flx","1692","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qu8*","Omer Yurtseven","(N/A)","C,Flx","1693","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nv*","Rade Zagorac","(N/A)","SF,F,Flx","1694","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujn*","Marcus Zegarowski","(N/A)","PG,SG,G,Flx","1695","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04817*","Nick Zeisloft","(N/A)","PG,G,Flx","1696","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lr*","Cody Zeller","(N/A)","C,Flx","1697","FA","","0","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
