"ID","Player","Team","Position","RkOv","Status","Opponent","Score","%D","ADP","Ros","+/-","GP","MIN","FGM","FGA","FG%","FTM","FTA","FT%","3PTM","REB","AST","ST","BLK","TO","PTS"
"*06217*","Dyson Daniels","ATL","SG,G,SF,F,Flx","121","Slovenia","","51.38","100","44.2","100%","+99.8%","3","27.4","2.3","5.7",".412","1.0","2.0",".500","0.3","5.3","2.3","1.7","0.7","2.3","6.0"
"*05uja*","Miles McBride","NY","PG,SG,G,Flx","122","FA","@MIA Sun 5:00PM","51.38","25","272.3","34%","+34%","2","29.1","3.5","9.0",".389","2.5","3.0",".833","3.0","3.0","2.5","1.0","0.5","1.0","12.5"
"*051pb*","Nicolas Claxton","BKN","C,Flx","123","Superswa","BKN 11<br/>@SA 5","51.25","100","104.3","96%","+96.4%","3","19.5","4.7","9.3",".500","1.0","1.3",".750","0.0","4.3","2.0","1.3","0.0","1.0","10.3"
"*06216*","Shaedon Sharpe","POR","SG,G,SF,F,Flx","124","WIN","@LAC Sun 8:00PM","51.24","100","82.9","99%","+99.2%","2","26.9","5.0","17.5",".286","4.0","4.0","1.000","2.0","3.0","2.5","1.0","0.0","3.0","16.0"
"*0527l*","Luguentz Dort","OKC","SF,PF,F,Flx","125","FA","","51.08","59","225.1","61%","+61.2%","3","38.6","2.0","8.3",".240","1.3","1.3","1.000","0.7","5.3","2.7","1.3","0.0","1.3","6.0"
"*06227*","Ryan Rollins","MIL","PG,G,Flx","126","booty","@CLE Sun 5:00PM","51.05","15","280.2","33%","+32.8%","2","29.6","3.5","10.0",".350","3.0","3.0","1.000","1.0","4.5","2.5","2.5","0.5","2.5","11.0"
"*048zt*","Derrick Jones","LAC","SF,PF,F,Flx","127","FA","POR Sun 8:00PM","50.99","10","287.2","18%","+17.8%","2","20.4","5.5","6.5",".846","0.5","1.0",".500","3.0","2.5","1.5","0.5","1.0","0.5","14.5"
"*06v5l*","Cooper Flagg","DAL","PG,SG,G,SF,F,Flx","128","Universa","TOR Sun 6:30PM","50.92","100","36.5","100%","+99.7%","2","33.1","5.0","13.5",".370","3.0","3.0","1.000","1.0","7.5","3.0","1.0","0.5","4.0","14.0"
"*031m4*","Dennis Schroder","SAC","PG,G,Flx","129","Slovenia","LAL Sun 8:00PM","50.75","100","144.1","79%","+78.5%","2","31.6","7.0","14.5",".483","0.0","0.0","0","1.5","3.0","5.0","2.0","0.5","4.0","15.5"
"*051op*","Rui Hachimura","LAL","PF,F,Flx","130","W <small>(Mon)</small>","@SAC Sun 8:00PM","50.63","89","184.1","69%","+68.8%","2","33.6","6.5","9.5",".684","0.5","1.0",".500","2.5","3.0","1.5","0.0","0.0","0.5","16.0"
"*051os*","P.J. Washington","DAL","SF,PF,F,C,Flx","131","Universa","TOR Sun 6:30PM","50.2","100","140.2","88%","+87.9%","2","34.4","7.5","12.5",".600","0.5","1.0",".500","2.0","7.0","1.0","1.0","1.0","5.0","17.5"
"*06cca*","Brandon Miller","CHA","SG,G,SF,PF,F,Flx","132","Slovenia","@WAS Sun 5:00PM","49.89","100","53.1","100%","+99.8%","2","19.9","5.0","12.5",".400","3.5","5.0",".700","1.0","0.0","4.0","0.5","0.5","1.5","14.5"
"*06cc2*","Gradey Dick","TOR","SG,G,SF,F,Flx","133","FA","@DAL Sun 6:30PM","49.86","67","220.3","59%","+59.1%","2","20.8","4.0","8.5",".471","3.5","4.0",".875","1.5","4.5","0.5","1.0","0.0","0.5","13.0"
"*06mll*","Jaylen Wells","MEM","SG,G,SF,F,Flx","134","FA","","49.54","99","152.7","81%","+81.4%","3","25.8","3.0","9.0",".333","1.0","2.3",".429","2.3","3.3","1.7","0.3","0.0","1.3","9.3"
"*04qs1*","Anfernee Simons","BOS","PG,SG,G,Flx","135","Universa","@DET Sun 2:30PM","49.51","100","84.6","99%","+98.6%","2","29.7","4.5","9.5",".474","1.0","1.5",".667","1.5","2.5","2.5","2.0","0.5","1.0","11.5"
"*05uj9*","Herbert Jones","NO","SF,PF,F,Flx","136","herb","","49.42","100","127.1","91%","+91.2%","2","32.3","3.0","11.0",".273","1.0","1.0","1.000","1.5","8.0","2.5","2.0","0.5","2.0","8.5"
"*042n3*","Buddy Hield","GS","PG,SG,G,SF,F,Flx","137","Superswa","","49.36","56","234.8","60%","+59.7%","3","18.9","3.7","8.7",".423","0.7","0.7","1.000","2.0","1.0","1.7","0.7","0.0","1.3","10.0"
"*05uik*","Ziaire Williams","BKN","SF,F,Flx","138","FA","BKN 11<br/>@SA 5","49.35","23","275.6","26%","+25.8%","2","21.1","4.5","8.0",".563","1.0","1.5",".667","3.0","2.5","0.5","1.5","0.0","0.0","13.0"
"*06ca8*","Amen Thompson","HOU","PG,SG,G,SF,PF,F,Flx","139","SMAC777","","49.35","100","21.4","100%","+99.9%","2","34.3","5.0","12.5",".400","4.0","6.0",".667","0.0","4.0","3.0","0.5","0.5","3.0","14.0"
"*03ad2*","Myles Turner","MIL","C,Flx","140","Benny","@CLE Sun 5:00PM","49.3","100","44.7","100%","+99.7%","2","28.6","3.0","10.0",".300","0.5","1.0",".500","1.0","6.5","3.5","0.5","2.5","2.0","7.5"
"*0621k*","Christian Braun","DEN","SG,G,SF,F,Flx","141","GAS","","49.18","100","92.4","99%","+98.6%","2","34.8","4.5","8.5",".529","4.0","4.0","1.000","0.0","3.5","2.5","1.0","0.0","1.5","13.0"
"*05uij*","Davion Mitchell","MIA","PG,G,Flx","142","booty","NY Sun 5:00PM","49.1","99","161.5","86%","+85.5%","2","27.7","4.0","8.5",".471","0.0","0.5",".000","1.0","3.5","9.5","1.0","0.5","2.0","9.0"
"*05ujd*","Neemias Queta","BOS","C,Flx","143","Universa","@DET Sun 2:30PM","49.03","98","151.2","78%","+78.3%","2","23.4","5.0","6.5",".769","2.5","3.5",".714","0.0","7.5","0.5","0.0","0.5","2.0","12.5"
"*031lz*","Steven Adams","HOU","C,Flx","144","WIN","","48.73","7","288.4","36%","+35.8%","2","30.9","2.5","4.0",".625","2.5","3.0",".833","0.0","11.5","1.5","1.5","0.0","2.0","7.5"
"*04jwb*","Luke Kornet","SA","C,Flx","145","FA","BKN 11<br/>@SA 5","48.59","23","273.7","27%","+27.5%","2","25.2","3.5","6.0",".583","1.0","2.0",".500","0.0","8.0","3.5","0.0","1.5","0.5","8.0"
"*06v80*","Ryan Kalkbrenner","CHA","C,Flx","146","Superswa","@WAS Sun 5:00PM","48.41","70","210.6","69%","+69.5%","2","26.4","6.0","6.5",".923","0.0","0.0","0","0.0","9.0","1.0","0.5","1.5","2.5","12.0"
"*04ewr*","Kyle Kuzma","MIL","SF,PF,F,Flx","147","FA","@CLE Sun 5:00PM","48.36","99","135.9","84%","+84.2%","2","20.5","4.5","7.5",".600","1.0","1.0","1.000","0.0","3.5","1.5","1.5","1.5","1.0","10.0"
"*06mle*","Kyle Filipowski","UTA","PF,F,C,Flx","148","WIN","","48.34","100","131.6","86%","+86.2%","2","24.9","4.0","8.5",".471","0.0","0.0","0","1.5","5.0","4.5","0.0","0.5","0.5","9.5"
"*0621c*","Jalen Duren","DET","C,Flx","149","SMAC777","BOS Sun 2:30PM","48.31","100","56.7","100%","+99.7%","2","15.9","5.0","8.0",".625","0.5","1.0",".500","0.0","6.0","0.5","1.0","1.5","1.0","10.5"
"*06mk3*","Matas Buzelis","CHI","SF,PF,F,Flx","150","GAS","","48.16","100","83.6","99%","+99%","2","23.1","4.0","8.5",".471","4.0","4.5",".889","0.0","4.5","0.5","0.5","1.5","2.5","12.0"
"*06v8p*","Will Richard","GS","PG,SG,G,Flx","151","FA","","47.75","1","292.2","18%","+18%","3","18.3","2.0","3.7",".545","1.0","1.3",".750","1.0","2.7","2.0","1.3","0.0","0.7","6.0"
"*042nt*","Ivica Zubac","LAC","C,Flx","152","herb","POR Sun 8:00PM","47.59","100","42.9","100%","+99.8%","2","25.9","6.0","9.0",".667","1.5","2.0",".750","0.0","6.0","3.5","0.0","0.5","2.5","13.5"
"*06226*","Moussa Diabate","CHA","C,Flx","153","FA","@WAS Sun 5:00PM","47.47","85","191.6","66%","+65.9%","2","19.1","3.5","4.5",".778","2.5","5.5",".455","0.0","5.5","0.0","1.0","1.0","1.0","9.5"
"*03el5*","Kristaps Porzingis","ATL","C,Flx","154","booty","","47.32","100","61.8","99%","+99.3%","1","25.6","5.0","12.0",".417","6.0","6.0","1.000","4.0","7.0","2.0","0.0","2.0","2.0","20.0"
"*051or*","Cameron Johnson","DEN","SF,PF,F,Flx","155","BOT","","47.16","100","87.6","98%","+97.9%","2","28.3","3.0","8.5",".353","3.0","3.0","1.000","1.0","3.5","1.5","1.0","0.0","0.5","10.0"
"*06v5h*","Derik Queen","NO","C,Flx","156","FA","","47.14","44","246.2","53%","+53.1%","2","24.6","3.5","7.5",".467","2.0","3.0",".667","0.0","5.5","0.5","0.5","1.5","0.5","9.0"
"*005ki*","Brook Lopez","LAC","C,Flx","157","GAS","POR Sun 8:00PM","47.05","80","191.2","62%","+61.6%","2","17.7","3.5","8.5",".412","0.0","0.0","0","3.5","5.0","0.5","0.5","1.0","1.5","10.5"
"*062pk*","Simone Fontecchio","MIA","SF,PF,F,Flx","158","FA","NY Sun 5:00PM","46.94","1","292.4","11%","+11.3%","2","21.2","5.5","9.0",".611","0.0","0.0","0","2.5","3.0","1.5","1.0","0.0","1.0","13.5"
"*05qt0*","Saddiq Bey","NO","SF,PF,F,Flx","159","FA","","46.84","21","276.6","29%","+28.7%","2","28.7","4.0","9.5",".421","1.0","2.0",".500","2.0","4.5","2.5","0.5","0.0","0.0","11.0"
"*05uug*","Sam Hauser","BOS","SF,PF,F,Flx","160","BOT","@DET Sun 2:30PM","46.76","91","178.8","60%","+59.8%","2","25.1","4.0","8.0",".500","1.0","1.0","1.000","4.0","2.5","0.5","0.5","0.5","2.0","13.0"
"*04qru*","Donte DiVincenzo","MIN","PG,SG,G,Flx","161","herb","IND Sun 6:00PM","46.47","100","127.8","90%","+89.5%","2","24.3","3.5","7.0",".500","1.0","1.5",".667","2.0","2.0","3.0","2.0","1.0","3.0","10.0"
"*05293*","John Konchar","MEM","SG,G,Flx","162","FA","","45.97","0","292.2","6%","+5.6%","3","13.3","1.7","2.3",".714","0.3","0.3","1.000","0.3","3.0","1.3","1.3","1.0","0.3","4.0"
"*06v56*","Walter Clayton","UTA","PG,SG,G,Flx","163","FA","","45.88","51","240.6","48%","+48.1%","2","19.2","4.0","7.5",".533","1.0","1.0","1.000","1.0","5.5","4.0","1.5","0.0","2.0","10.0"
"*06v5r*","Egor Demin","BKN","PG,G,Flx","164","booty","BKN 11<br/>@SA 5","45.28","94","165.4","81%","+80.5%","2","23.5","3.5","5.5",".636","1.0","1.0","1.000","3.5","5.5","3.0","0.5","0.0","2.5","11.5"
"*05qsl*","Patrick Williams","CHI","SF,PF,F,Flx","165","FA","","45.18","6","289.7","20%","+20%","2","23.0","3.0","4.5",".667","1.0","2.0",".500","1.0","4.5","2.0","1.5","1.0","2.0","8.0"
"*06v5g*","Jeremiah Fears","NO","PG,G,Flx","166","FA","","45.03","34","262.8","48%","+48%","2","23.5","6.0","9.0",".667","3.0","3.5",".857","0.0","2.0","1.5","1.0","0.0","2.0","15.0"
"*06cab*","Jarace Walker","IND","SF,PF,F,Flx","167","FA","@MIN Sun 6:00PM","44.96","20","276.8","35%","+34.8%","2","28.5","4.0","12.0",".333","0.0","0.0","0","1.5","5.5","3.5","0.5","0.5","1.5","9.5"
"*06mk6*","Carlton Carrington","WAS","PG,G,Flx","168","Slovenia","CHA Sun 5:00PM","44.93","100","129.2","86%","+86.2%","2","27.6","2.5","8.0",".313","2.0","3.0",".667","2.0","4.0","2.5","1.5","0.0","1.5","9.0"
"*05ujc*","Ayo Dosunmu","CHI","SG,G,SF,F,Flx","169","FA","","44.8","99","158.3","68%","+68.3%","2","26.6","6.0","12.0",".500","0.0","0.0","0","2.5","3.0","2.0","0.0","0.0","1.0","14.5"
"*06v5y*","Dylan Harper","SA","SG,G,Flx","170","herb","BKN 11<br/>@SA 5","44.58","100","152.1","86%","+85.6%","3","16.2","3.3","8.7",".385","2.0","2.7",".750","0.7","3.3","1.7","0.3","0.0","2.3","9.3"
"*027oo*","Jonas Valanciunas","DEN","C,Flx","171","FA","","44.03","49","240.1","41%","+40.6%","2","12.5","4.0","7.5",".533","2.0","2.5",".800","0.0","5.0","1.5","0.0","0.5","0.5","10.0"
"*049kd*","Deandre Ayton","LAL","C,Flx","172","WIN","@SAC Sun 8:00PM","44.02","100","72.9","99%","+99.4%","2","32.4","6.0","9.0",".667","0.5","2.0",".250","0.0","7.0","0.0","0.0","1.0","3.0","12.5"
"*05wqo*","Dru Smith","MIA","SG,G,Flx","173","FA","NY Sun 5:00PM","43.88","1","291.7","10%","+10.4%","2","16.9","2.5","6.0",".417","0.0","0.0","0","1.0","2.0","5.0","2.0","0.5","1.0","6.0"
"*05uif*","Jalen Suggs","ORL","PG,G,Flx","174","BOT","","43.71","100","116","93%","+92.9%","2","17.8","5.0","6.0",".833","0.0","0.0","0","2.5","3.5","3.0","1.0","0.0","3.0","12.5"
"*04s00*","Duncan Robinson","DET","SG,G,SF,F,Flx","175","FA","BOS Sun 2:30PM","43.37","39","256.5","34%","+33.9%","2","35.3","3.0","8.0",".375","1.5","1.5","1.000","2.0","1.5","1.0","0.0","1.5","0.5","9.5"
"*06mjv*","Reed Sheppard","HOU","PG,SG,G,Flx","176","Benny","","43.18","99","129","87%","+86.8%","2","24.1","3.0","11.0",".273","0.5","1.0",".500","2.5","2.0","2.5","2.0","0.5","2.5","9.0"
"*051p9*","Keldon Johnson","SA","SG,G,SF,F,Flx","177","FA","BKN 11<br/>@SA 5","42.8","63","223.8","45%","+44.6%","2","21.9","4.5","6.5",".692","0.0","1.0",".000","0.5","7.5","1.5","0.5","0.0","0.0","9.5"
"*03e6n*","Jusuf Nurkic","UTA","C,Flx","178","FA","","42.67","39","253.9","32%","+31.6%","2","17.6","3.0","8.0",".375","0.0","0.0","0","0.0","7.5","2.5","1.5","0.0","1.0","6.0"
"*06ca7*","Cam Whitmore","WAS","SF,PF,F,Flx","179","FA","CHA Sun 5:00PM","42.39","99","150.8","75%","+75.1%","2","17.8","4.5","10.5",".429","1.5","1.5","1.000","0.5","4.0","1.0","0.5","0.0","0.5","11.0"
"*06v5n*","Kon Knueppel","CHA","PG,SG,G,SF,F,Flx","180","Superswa","@WAS Sun 5:00PM","42.35","100","144.1","87%","+86.8%","2","27.9","4.5","8.5",".529","0.5","1.0",".500","3.0","4.0","1.0","0.0","0.0","2.5","12.5"
"*0529c*","Dean Wade","CLE","PF,F,Flx","181","FA","MIL Sun 5:00PM","42.33","3","292.6","10%","+10.1%","2","27.5","2.5","5.0",".500","1.0","1.5",".667","2.0","4.0","0.5","0.5","0.5","0.0","8.0"
"*051p0*","Matisse Thybulle","POR","SG,G,SF,F,Flx","182","FA","@LAC Sun 8:00PM","42.23","10","285.6","18%","+17.8%","2","14.5","1.5","2.5",".600","2.0","2.0","1.000","1.0","2.0","1.0","2.5","0.0","0.5","6.0"
"*04qrx*","Josh Okogie","HOU","SG,G,SF,F,Flx","183","FA","","42.09","1","291.6","11%","+10.6%","2","18.7","2.0","3.5",".571","4.0","5.0",".800","1.0","3.0","1.0","0.0","0.5","0.5","9.0"
"*0527h*","Naz Reid","MIN","PF,F,C,Flx","184","herb","IND Sun 6:00PM","41.9","100","86","98%","+98.3%","2","21.3","2.0","6.5",".308","1.0","1.0","1.000","0.5","4.0","1.5","1.0","1.5","1.0","5.5"
"*06mlz*","Cam Spencer","MEM","PG,SG,G,Flx","185","FA","","41.84","0","292.2","9%","+9%","3","14.2","1.7","5.7",".294","1.0","1.3",".750","1.3","2.7","2.7","0.0","0.0","0.7","5.7"
"*05qty*","Jalen Smith","CHI","C,Flx","186","FA","","41.81","8","287.5","19%","+19.3%","2","15.2","3.0","7.5",".400","2.0","3.0",".667","1.0","4.0","1.0","0.5","0.0","1.0","9.0"
"*05qt4*","Aaron Nesmith","IND","SF,PF,F,Flx","187","Slovenia","@MIN Sun 6:00PM","41.57","100","132.1","89%","+88.7%","2","29.0","3.5","9.0",".389","0.5","1.0",".500","2.5","4.0","0.5","0.0","0.5","0.5","10.0"
"*062dn*","Julian Champagnie","SA","SF,PF,F,Flx","188","FA","BKN 11<br/>@SA 5","41.36","14","283.9","23%","+23.2%","3","21.9","1.3","3.7",".364","0.7","1.0",".667","0.7","4.3","1.7","0.7","0.0","0.3","4.0"
"*027ou*","Klay Thompson","DAL","SG,G,SF,F,Flx","189","W <small>(Mon)</small>","TOR Sun 6:30PM","41.17","100","145.9","81%","+81.1%","2","19.8","3.0","10.0",".300","2.0","2.0","1.000","1.0","3.0","0.5","0.5","0.0","0.5","9.0"
"*06cc9*","Olivier-Maxence Prosper","MEM","PF,F,Flx","190","FA","","41.06","0","292.2","11%","+10.6%","3","11.4","1.7","3.0",".556","2.7","2.7","1.000","0.0","3.7","0.3","0.0","0.0","1.0","6.0"
"*04qsj*","Bruce Brown","DEN","PG,SG,G,Flx","191","FA","","41.02","24","272.3","29%","+28.5%","2","20.4","3.0","4.5",".667","0.5","1.0",".500","1.0","4.0","3.0","1.0","0.5","1.0","7.5"
"*03r7l*","Larry Nance","CLE","PF,F,C,Flx","192","FA","MIL Sun 5:00PM","40.93","4","291.2","12%","+12.4%","2","16.4","4.0","7.5",".533","0.5","1.5",".333","1.0","4.5","1.0","0.5","0.0","0.5","9.5"
"*05uip*","Corey Kispert","WAS","SF,PF,F,Flx","193","FA","CHA Sun 5:00PM","40.66","6","289.6","20%","+19.8%","2","19.7","3.5","6.5",".538","0.0","0.5",".000","2.0","2.5","2.5","0.0","0.5","0.5","9.0"
"*042n6*","Jakob Poeltl","TOR","C,Flx","194","booty","@DAL Sun 6:30PM","40.6","100","70.2","98%","+98.2%","2","24.5","5.0","6.5",".769","0.0","1.5",".000","0.0","5.5","2.0","0.0","0.5","1.5","10.0"
"*000zv*","Al Horford","GS","PF,F,C,Flx","195","FA","","40.56","84","195.8","55%","+55.2%","2","24.6","3.5","7.0",".500","0.0","0.0","0","2.0","4.0","1.5","0.5","0.5","2.0","9.0"
"*06234*","AJ Green","MIL","PG,SG,G,Flx","196","FA","@CLE Sun 5:00PM","40.43","18","276.2","24%","+23.7%","2","26.4","3.5","5.5",".636","0.0","0.0","0","3.0","2.0","0.5","0.5","0.0","0.5","10.0"
"*02nf7*","Harrison Barnes","SA","SF,PF,F,Flx","197","FA","BKN 11<br/>@SA 5","39.98","32","262.2","27%","+26.6%","3","23.0","1.7","4.7",".357","0.7","0.7","1.000","0.7","1.7","2.0","0.3","0.7","1.3","4.7"
"*06mkc*","Jaylon Tyson","CLE","SG,G,SF,F,Flx","198","FA","MIL Sun 5:00PM","39.98","5","291.2","20%","+19.8%","2","21.4","2.5","4.0",".625","0.0","0.0","0","1.5","3.0","1.0","1.5","1.0","1.5","6.5"
"*04fj8*","Chris Boucher","BOS","PF,F,Flx","199","FA","@DET Sun 2:30PM","39.92","85","196.2","46%","+45.6%","2","15.6","1.0","3.5",".286","1.0","1.0","1.000","0.0","4.0","0.5","1.0","2.0","0.0","3.0"
"*042n2*","Kris Dunn","LAC","PG,G,Flx","200","FA","POR Sun 8:00PM","39.87","23","273","20%","+19.8%","2","21.8","2.5","5.5",".455","1.0","1.0","1.000","1.0","3.5","1.0","2.0","0.0","1.0","7.0"
"*0626t*","Dominick Barlow","PHI","SF,F,Flx","201","FA","","39.86","0","292.1","34%","+34.3%","2","25.1","2.5","5.0",".500","2.5","3.0",".833","0.0","6.0","2.5","0.0","0.5","1.5","7.5"
"*06mlr*","Jamal Shead","TOR","PG,G,Flx","202","FA","@DAL Sun 6:30PM","39.8","7","288.9","21%","+21.3%","2","15.4","2.0","5.5",".364","2.5","3.0",".833","0.5","1.0","4.5","1.0","0.0","1.0","7.0"
"*06v5c*","Asa Newell","ATL","PF,F,Flx","203","FA","","39.79","1","291.6","26%","+25.8%","2","14.3","3.0","6.0",".500","0.5","1.0",".500","2.0","5.0","0.5","0.0","0.0","1.0","8.5"
"*05qst*","Paul Reed","DET","C,Flx","204","FA","BOS Sun 2:30PM","39.68","0","292","8%","+8.3%","2","11.4","3.5","5.5",".636","0.0","0.0","0","1.0","4.5","0.5","0.0","1.5","1.5","8.0"
"*06cc0*","Taylor Hendricks","UTA","PF,F,Flx","205","FA","","39.57","88","187.8","63%","+63.3%","2","17.6","2.5","4.5",".556","1.5","2.0",".750","1.0","4.5","0.5","0.5","0.5","1.0","7.5"
"*06mlm*","Oso Ighodaro","PHO","PF,F,C,Flx","206","FA","","39.51","6","290","18%","+18.4%","3","21.0","3.0","6.0",".500","0.7","2.0",".333","0.0","3.7","1.0","0.0","0.3","1.3","6.7"
"*042n8*","Taurean Prince","MIL","SG,G,SF,F,Flx","207","FA","@CLE Sun 5:00PM","39.43","8","289.2","16%","+15.7%","2","21.6","2.5","4.5",".556","0.0","0.0","0","2.0","2.0","2.5","1.0","0.0","0.5","7.0"
"*06ca5*","Kris Murray","POR","SF,F,Flx","208","FA","@LAC Sun 8:00PM","39.42","0","292.1","11%","+11.1%","2","22.6","4.0","5.0",".800","1.0","1.0","1.000","1.0","0.5","0.5","1.0","0.5","1.0","10.0"
"*04qsn*","Svi Mykhailiuk","UTA","SF,F,Flx","209","FA","","39.33","0","292.1","8%","+8.1%","2","24.4","3.0","5.5",".545","0.5","0.5","1.000","2.5","2.5","1.5","0.5","0.0","1.0","9.0"
"*06cc8*","Dereck Lively","DAL","C,Flx","210","Benny","TOR Sun 6:30PM","39.27","100","127.1","91%","+91.3%","2","14.8","2.5","3.5",".714","1.0","1.0","1.000","0.0","4.0","2.5","1.0","0.5","1.5","6.0"
"*05qzh*","Naji Marshall","DAL","SF,PF,F,Flx","211","FA","TOR Sun 6:30PM","39.04","27","269.7","26%","+26.5%","2","23.9","1.0","4.0",".250","3.0","3.5",".857","0.0","3.5","2.5","1.0","0.0","0.5","5.0"
"*051ps*","Terance Mann","BKN","PG,SG,G,SF,F,Flx","212","FA","BKN 11<br/>@SA 5","39.03","14","283.8","20%","+20.4%","3","16.0","2.0","4.0",".500","1.0","1.0","1.000","0.7","0.7","1.0","0.7","0.0","0.3","5.7"
"*0621o*","Blake Wesley","POR","SG,G,Flx","213","FA","@LAC Sun 8:00PM","39.02","0","292.2","8%","+8.4%","2","17.4","2.0","5.5",".364","1.5","2.5",".600","0.0","2.5","4.0","2.0","0.0","2.0","5.5"
"*02xg9*","Rudy Gobert","MIN","C,Flx","214","WIN","IND Sun 6:00PM","39.01","100","64.2","99%","+98.5%","2","30.0","2.0","3.0",".667","2.0","3.0",".667","0.0","6.5","1.0","0.0","0.5","0.5","6.0"
"*05qtk*","Vit Krejci","ATL","PG,SG,G,Flx","215","FA","","38.97","2","292.6","10%","+10.3%","2","17.9","3.0","6.5",".462","1.0","1.5",".667","2.0","2.0","1.0","1.0","0.0","1.0","9.0"
"*031lx*","CJ McCollum","WAS","PG,SG,G,Flx","216","SMAC777","CHA Sun 5:00PM","38.76","100","95.9","97%","+97.1%","2","31.3","3.0","11.0",".273","1.0","1.5",".667","0.5","4.0","4.0","0.5","0.0","1.0","7.5"
"*05uis*","Tre Mann","CHA","PG,G,Flx","217","FA","@WAS Sun 5:00PM","38.44","10","285.4","28%","+27.5%","2","21.4","2.5","7.0",".357","2.0","2.5",".800","1.0","4.0","4.0","0.5","0.0","2.5","8.0"
"*04ewd*","Luke Kennard","ATL","PG,SG,G,Flx","218","FA","","38.36","5","290.2","17%","+16.6%","3","24.7","2.3","5.7",".412","0.3","0.3","1.000","0.7","2.3","2.7","0.7","0.0","2.0","5.7"
"*05qtf*","Xavier Tillman","BOS","C,Flx","219","FA","@DET Sun 2:30PM","38.09","0","292.1","10%","+9.8%","2","14.7","2.5","5.5",".455","0.0","0.0","0","0.5","5.0","0.5","1.0","0.5","0.5","5.5"
"*04xdu*","Drew Eubanks","SAC","C,Flx","220","FA","LAL Sun 8:00PM","37.92","3","291.8","15%","+14.7%","2","16.6","0.5","4.5",".111","1.0","3.0",".333","0.0","3.0","0.5","1.0","2.5","1.0","2.0"
"*06mjy*","Tidjane Salaun","CHA","PF,F,Flx","221","FA","@WAS Sun 5:00PM","37.77","2","291.7","24%","+24.5%","2","15.2","2.5","4.5",".556","0.0","0.0","0","1.5","4.5","1.0","0.0","0.0","0.0","6.5"
"*04k0q*","Nigel Hayes-Davis","PHO","SF,PF,F,Flx","222","FA","","37.69","4","292.8","7%","+6.8%","3","15.2","1.7","3.7",".455","0.0","0.0","0","0.3","3.0","0.7","1.0","0.0","0.3","3.7"
"*03nwn*","Bobby Portis","MIL","PF,F,C,Flx","223","SMAC777","@CLE Sun 5:00PM","37.52","100","116.8","89%","+89.2%","2","19.2","3.0","9.5",".316","0.0","0.0","0","0.5","7.0","0.5","0.0","0.0","0.5","6.5"
"*05uj3*","DayRon Sharpe","BKN","C,Flx","224","FA","BKN 11<br/>@SA 5","37.47","37","256.8","31%","+30.6%","2","14.2","3.5","4.5",".778","0.5","1.0",".500","0.5","3.0","1.5","1.0","1.0","3.5","8.0"
"*0621y*","Max Christie","DAL","SG,G,SF,F,Flx","225","FA","TOR Sun 6:30PM","37.41","18","277.3","28%","+27.6%","2","27.7","3.0","5.5",".545","0.0","0.0","0","3.0","0.5","1.5","0.0","0.5","1.0","9.0"
"*0623m*","Keon Ellis","SAC","PG,SG,G,Flx","226","FA","LAL Sun 8:00PM","37.2","77","202.2","60%","+60%","2","15.0","2.5","4.0",".625","0.5","1.0",".500","1.0","2.0","0.5","2.0","0.0","1.0","6.5"
"*042n7*","Domantas Sabonis","SAC","C,Flx","227","SMAC777","LAL Sun 8:00PM","36.85","100","12.2","100%","+99.9%","1","36.6","6.0","9.0",".667","0.0","1.0",".000","0.0","12.0","1.0","0.0","0.0","2.0","12.0"
"*02nf9*","Andre Drummond","PHI","C,Flx","228","FA","","36.76","26","270.8","23%","+22.5%","2","9.3","1.5","3.0",".500","0.5","1.5",".333","0.0","7.0","1.0","1.0","0.0","0.0","3.5"
